fecha,provincia,region,casos_diarios,fallecidos_diarios,poblacion,casos_acumulados,fallecidos_acumulados,casos_promedio_7d,fallecidos_promedio_7d,tasa_casos_100k,tasa_fallecidos_100k,mes,nombre_mes
2021-06-30,Cordoba,Pampeana,158,5,3760450,42601,1092,190.0,4.6,4.2,0.133,6,Junio
2021-07-01,Cordoba,Pampeana,182,4,3760450,42783,1096,177.1,4.4,4.84,0.1064,7,Julio
2021-07-02,Cordoba,Pampeana,162,6,3760450,42945,1102,172.0,4.6,4.31,0.1596,7,Julio
2021-07-03,Cordoba,Pampeana,126,8,3760450,43071,1110,168.9,5.0,3.35,0.2127,7,Julio
2021-07-04,Cordoba,Pampeana,125,1,3760450,43196,1111,163.4,4.9,3.32,0.0266,7,Julio
2021-07-05,Cordoba,Pampeana,202,2,3760450,43398,1113,164.6,4.1,5.37,0.0532,7,Julio
2021-07-06,Cordoba,Pampeana,154,4,3760450,43552,1117,158.4,4.3,4.1,0.1064,7,Julio
2021-07-07,Cordoba,Pampeana,144,1,3760450,43696,1118,156.4,3.7,3.83,0.0266,7,Julio
2021-07-08,Cordoba,Pampeana,136,5,3760450,43832,1123,149.9,3.9,3.62,0.133,7,Julio
2021-07-09,Cordoba,Pampeana,120,5,3760450,43952,1128,143.9,3.7,3.19,0.133,7,Julio
2021-07-10,Cordoba,Pampeana,91,4,3760450,44043,1132,138.9,3.1,2.42,0.1064,7,Julio
2021-07-11,Cordoba,Pampeana,79,3,3760450,44122,1135,132.3,3.4,2.1,0.0798,7,Julio
2021-07-12,Cordoba,Pampeana,119,5,3760450,44241,1140,120.4,3.9,3.16,0.133,7,Julio
2021-07-13,Cordoba,Pampeana,140,0,3760450,44381,1140,118.4,3.3,3.72,0.0,7,Julio
2021-07-14,Cordoba,Pampeana,88,2,3760450,44469,1142,110.4,3.4,2.34,0.0532,7,Julio
2021-07-15,Cordoba,Pampeana,130,1,3760450,44599,1143,109.6,2.9,3.46,0.0266,7,Julio
2021-07-16,Cordoba,Pampeana,132,4,3760450,44731,1147,111.3,2.7,3.51,0.1064,7,Julio
2021-07-17,Cordoba,Pampeana,69,0,3760450,44800,1147,108.1,2.1,1.83,0.0,7,Julio
2021-07-18,Cordoba,Pampeana,39,2,3760450,44839,1149,102.4,2.0,1.04,0.0532,7,Julio
2021-07-19,Cordoba,Pampeana,86,3,3760450,44925,1152,97.7,1.7,2.29,0.0798,7,Julio
2021-07-20,Cordoba,Pampeana,124,0,3760450,45049,1152,95.4,1.7,3.3,0.0,7,Julio
2021-07-21,Cordoba,Pampeana,95,1,3760450,45144,1153,96.4,1.6,2.53,0.0266,7,Julio
2021-07-22,Cordoba,Pampeana,74,2,3760450,45218,1155,88.4,1.7,1.97,0.0532,7,Julio
2021-07-23,Cordoba,Pampeana,84,4,3760450,45302,1159,81.6,1.7,2.23,0.1064,7,Julio
2021-07-24,Cordoba,Pampeana,78,0,3760450,45380,1159,82.9,1.7,2.07,0.0,7,Julio
2021-07-25,Cordoba,Pampeana,74,0,3760450,45454,1159,87.9,1.4,1.97,0.0,7,Julio
2021-07-26,Cordoba,Pampeana,90,4,3760450,45544,1163,88.4,1.6,2.39,0.1064,7,Julio
2021-07-27,Cordoba,Pampeana,87,1,3760450,45631,1164,83.1,1.7,2.31,0.0266,7,Julio
2021-07-28,Cordoba,Pampeana,88,0,3760450,45719,1164,82.1,1.6,2.34,0.0,7,Julio
2021-07-29,Cordoba,Pampeana,77,3,3760450,45796,1167,82.6,1.7,2.05,0.0798,7,Julio
2021-07-30,Cordoba,Pampeana,132,1,3760450,45928,1168,89.4,1.3,3.51,0.0266,7,Julio
2021-07-31,Cordoba,Pampeana,65,4,3760450,45993,1172,87.6,1.9,1.73,0.1064,7,Julio
2021-08-01,Cordoba,Pampeana,88,1,3760450,46081,1173,89.6,2.0,2.34,0.0266,8,Agosto
2021-08-02,Cordoba,Pampeana,135,2,3760450,46216,1175,96.0,1.7,3.59,0.0532,8,Agosto
2021-08-03,Cordoba,Pampeana,126,4,3760450,46342,1179,101.6,2.1,3.35,0.1064,8,Agosto
2021-08-04,Cordoba,Pampeana,98,2,3760450,46440,1181,103.0,2.4,2.61,0.0532,8,Agosto
2021-08-05,Cordoba,Pampeana,118,4,3760450,46558,1185,108.9,2.6,3.14,0.1064,8,Agosto
2021-08-06,Cordoba,Pampeana,112,2,3760450,46670,1187,106.0,2.7,2.98,0.0532,8,Agosto
2021-08-07,Cordoba,Pampeana,67,6,3760450,46737,1193,106.3,3.0,1.78,0.1596,8,Agosto
2021-08-08,Cordoba,Pampeana,87,6,3760450,46824,1199,106.1,3.7,2.31,0.1596,8,Agosto
2021-08-09,Cordoba,Pampeana,96,0,3760450,46920,1199,100.6,3.4,2.55,0.0,8,Agosto
2021-08-10,Cordoba,Pampeana,150,4,3760450,47070,1203,104.0,3.4,3.99,0.1064,8,Agosto
2021-08-11,Cordoba,Pampeana,118,1,3760450,47188,1204,106.9,3.3,3.14,0.0266,8,Agosto
2021-08-12,Cordoba,Pampeana,136,3,3760450,47324,1207,109.4,3.1,3.62,0.0798,8,Agosto
2021-08-13,Cordoba,Pampeana,142,3,3760450,47466,1210,113.7,3.3,3.78,0.0798,8,Agosto
2021-08-14,Cordoba,Pampeana,94,1,3760450,47560,1211,117.6,2.6,2.5,0.0266,8,Agosto
2021-08-15,Cordoba,Pampeana,109,5,3760450,47669,1216,120.7,2.4,2.9,0.133,8,Agosto
2021-08-16,Cordoba,Pampeana,139,4,3760450,47808,1220,126.9,3.0,3.7,0.1064,8,Agosto
2021-08-17,Cordoba,Pampeana,172,3,3760450,47980,1223,130.0,2.9,4.57,0.0798,8,Agosto
2021-08-18,Cordoba,Pampeana,130,2,3760450,48110,1225,131.7,3.0,3.46,0.0532,8,Agosto
2021-08-19,Cordoba,Pampeana,165,4,3760450,48275,1229,135.9,3.1,4.39,0.1064,8,Agosto
2021-08-20,Cordoba,Pampeana,209,4,3760450,48484,1233,145.4,3.3,5.56,0.1064,8,Agosto
2021-08-21,Cordoba,Pampeana,106,4,3760450,48590,1237,147.1,3.7,2.82,0.1064,8,Agosto
2021-08-22,Cordoba,Pampeana,115,0,3760450,48705,1237,148.0,3.0,3.06,0.0,8,Agosto
2021-08-23,Cordoba,Pampeana,194,4,3760450,48899,1241,155.9,3.0,5.16,0.1064,8,Agosto
2021-08-24,Cordoba,Pampeana,193,1,3760450,49092,1242,158.9,2.7,5.13,0.0266,8,Agosto
2021-08-25,Cordoba,Pampeana,202,4,3760450,49294,1246,169.1,3.0,5.37,0.1064,8,Agosto
2021-08-26,Cordoba,Pampeana,210,1,3760450,49504,1247,175.6,2.6,5.58,0.0266,8,Agosto
2021-08-27,Cordoba,Pampeana,219,2,3760450,49723,1249,177.0,2.3,5.82,0.0532,8,Agosto
2021-08-28,Cordoba,Pampeana,164,8,3760450,49887,1257,185.3,2.9,4.36,0.2127,8,Agosto
2021-08-29,Cordoba,Pampeana,158,5,3760450,50045,1262,191.4,3.6,4.2,0.133,8,Agosto
2021-08-30,Cordoba,Pampeana,218,5,3760450,50263,1267,194.9,3.7,5.8,0.133,8,Agosto
2021-08-31,Cordoba,Pampeana,243,6,3760450,50506,1273,202.0,4.4,6.46,0.1596,8,Agosto
2021-09-01,Cordoba,Pampeana,275,4,3760450,50781,1277,212.4,4.4,7.31,0.1064,9,Septiembre
2021-09-02,Cordoba,Pampeana,238,9,3760450,51019,1286,216.4,5.6,6.33,0.2393,9,Septiembre
2021-09-03,Cordoba,Pampeana,227,5,3760450,51246,1291,217.6,6.0,6.04,0.133,9,Septiembre
2021-09-04,Cordoba,Pampeana,193,7,3760450,51439,1298,221.7,5.9,5.13,0.1861,9,Septiembre
2021-09-05,Cordoba,Pampeana,180,8,3760450,51619,1306,224.9,6.3,4.79,0.2127,9,Septiembre
2021-09-06,Cordoba,Pampeana,220,9,3760450,51839,1315,225.1,6.9,5.85,0.2393,9,Septiembre
2021-09-07,Cordoba,Pampeana,289,4,3760450,52128,1319,231.7,6.6,7.69,0.1064,9,Septiembre
2021-09-08,Cordoba,Pampeana,266,5,3760450,52394,1324,230.4,6.7,7.07,0.133,9,Septiembre
2021-09-09,Cordoba,Pampeana,281,9,3760450,52675,1333,236.6,6.7,7.47,0.2393,9,Septiembre
2021-09-10,Cordoba,Pampeana,296,8,3760450,52971,1341,246.4,7.1,7.87,0.2127,9,Septiembre
2021-09-11,Cordoba,Pampeana,209,9,3760450,53180,1350,248.7,7.4,5.56,0.2393,9,Septiembre
2021-09-12,Cordoba,Pampeana,220,4,3760450,53400,1354,254.4,6.9,5.85,0.1064,9,Septiembre
2021-09-13,Cordoba,Pampeana,297,10,3760450,53697,1364,265.4,7.0,7.9,0.2659,9,Septiembre
2021-09-14,Cordoba,Pampeana,322,6,3760450,54019,1370,270.1,7.3,8.56,0.1596,9,Septiembre
2021-09-15,Cordoba,Pampeana,311,7,3760450,54330,1377,276.6,7.6,8.27,0.1861,9,Septiembre
2021-09-16,Cordoba,Pampeana,337,7,3760450,54667,1384,284.6,7.3,8.96,0.1861,9,Septiembre
2021-09-17,Cordoba,Pampeana,340,6,3760450,55007,1390,290.9,7.0,9.04,0.1596,9,Septiembre
2021-09-18,Cordoba,Pampeana,218,5,3760450,55225,1395,292.1,6.4,5.8,0.133,9,Septiembre
2021-09-19,Cordoba,Pampeana,251,5,3760450,55476,1400,296.6,6.6,6.67,0.133,9,Septiembre
2021-09-20,Cordoba,Pampeana,330,8,3760450,55806,1408,301.3,6.3,8.78,0.2127,9,Septiembre
2021-09-21,Cordoba,Pampeana,363,5,3760450,56169,1413,307.1,6.1,9.65,0.133,9,Septiembre
2021-09-22,Cordoba,Pampeana,358,6,3760450,56527,1419,313.9,6.0,9.52,0.1596,9,Septiembre
2021-09-23,Cordoba,Pampeana,392,7,3760450,56919,1426,321.7,6.0,10.42,0.1861,9,Septiembre
2021-09-24,Cordoba,Pampeana,353,3,3760450,57272,1429,323.6,5.6,9.39,0.0798,9,Septiembre
2021-09-25,Cordoba,Pampeana,248,10,3760450,57520,1439,327.9,6.3,6.59,0.2659,9,Septiembre
2021-09-26,Cordoba,Pampeana,255,4,3760450,57775,1443,328.4,6.1,6.78,0.1064,9,Septiembre
2021-09-27,Cordoba,Pampeana,361,8,3760450,58136,1451,332.9,6.1,9.6,0.2127,9,Septiembre
2021-09-28,Cordoba,Pampeana,387,8,3760450,58523,1459,336.3,6.6,10.29,0.2127,9,Septiembre
2021-09-29,Cordoba,Pampeana,339,9,3760450,58862,1468,333.6,7.0,9.01,0.2393,9,Septiembre
2021-09-30,Cordoba,Pampeana,353,8,3760450,59215,1476,328.0,7.1,9.39,0.2127,9,Septiembre
2021-10-01,Cordoba,Pampeana,355,13,3760450,59570,1489,328.3,8.6,9.44,0.3457,10,Octubre
2021-10-02,Cordoba,Pampeana,279,9,3760450,59849,1498,332.7,8.4,7.42,0.2393,10,Octubre
2021-10-03,Cordoba,Pampeana,292,11,3760450,60141,1509,338.0,9.4,7.77,0.2925,10,Octubre
2021-10-04,Cordoba,Pampeana,380,8,3760450,60521,1517,340.7,9.4,10.11,0.2127,10,Octubre
2021-10-05,Cordoba,Pampeana,380,9,3760450,60901,1526,339.7,9.6,10.11,0.2393,10,Octubre
2021-10-06,Cordoba,Pampeana,385,12,3760450,61286,1538,346.3,10.0,10.24,0.3191,10,Octubre
2021-10-07,Cordoba,Pampeana,409,8,3760450,61695,1546,354.3,10.0,10.88,0.2127,10,Octubre
2021-10-08,Cordoba,Pampeana,365,9,3760450,62060,1555,355.7,9.4,9.71,0.2393,10,Octubre
2021-10-09,Cordoba,Pampeana,272,11,3760450,62332,1566,354.7,9.7,7.23,0.2925,10,Octubre
2021-10-10,Cordoba,Pampeana,283,8,3760450,62615,1574,353.4,9.3,7.53,0.2127,10,Octubre
2021-10-11,Cordoba,Pampeana,394,5,3760450,63009,1579,355.4,8.9,10.48,0.133,10,Octubre
2021-10-12,Cordoba,Pampeana,386,9,3760450,63395,1588,356.3,8.9,10.26,0.2393,10,Octubre
2021-10-13,Cordoba,Pampeana,402,10,3760450,63797,1598,358.7,8.6,10.69,0.2659,10,Octubre
2021-10-14,Cordoba,Pampeana,323,6,3760450,64120,1604,346.4,8.3,8.59,0.1596,10,Octubre
2021-10-15,Cordoba,Pampeana,392,10,3760450,64512,1614,350.3,8.4,10.42,0.2659,10,Octubre
2021-10-16,Cordoba,Pampeana,253,10,3760450,64765,1624,347.6,8.3,6.73,0.2659,10,Octubre
2021-10-17,Cordoba,Pampeana,234,4,3760450,64999,1628,340.6,7.7,6.22,0.1064,10,Octubre
2021-10-18,Cordoba,Pampeana,381,7,3760450,65380,1635,338.7,8.0,10.13,0.1861,10,Octubre
2021-10-19,Cordoba,Pampeana,396,8,3760450,65776,1643,340.1,7.9,10.53,0.2127,10,Octubre
2021-10-20,Cordoba,Pampeana,362,8,3760450,66138,1651,334.4,7.6,9.63,0.2127,10,Octubre
2021-10-21,Cordoba,Pampeana,381,7,3760450,66519,1658,342.7,7.7,10.13,0.1861,10,Octubre
2021-10-22,Cordoba,Pampeana,391,7,3760450,66910,1665,342.6,7.3,10.4,0.1861,10,Octubre
2021-10-23,Cordoba,Pampeana,267,12,3760450,67177,1677,344.6,7.6,7.1,0.3191,10,Octubre
2021-10-24,Cordoba,Pampeana,269,8,3760450,67446,1685,349.6,8.1,7.15,0.2127,10,Octubre
2021-10-25,Cordoba,Pampeana,361,7,3760450,67807,1692,346.7,8.1,9.6,0.1861,10,Octubre
2021-10-26,Cordoba,Pampeana,343,8,3760450,68150,1700,339.1,8.1,9.12,0.2127,10,Octubre
2021-10-27,Cordoba,Pampeana,303,9,3760450,68453,1709,330.7,8.3,8.06,0.2393,10,Octubre
2021-10-28,Cordoba,Pampeana,327,8,3760450,68780,1717,323.0,8.4,8.7,0.2127,10,Octubre
2021-10-29,Cordoba,Pampeana,309,7,3760450,69089,1724,311.3,8.4,8.22,0.1861,10,Octubre
2021-10-30,Cordoba,Pampeana,257,6,3760450,69346,1730,309.9,7.6,6.83,0.1596,10,Octubre
2021-10-31,Cordoba,Pampeana,219,6,3760450,69565,1736,302.7,7.3,5.82,0.1596,10,Octubre
2021-11-01,Cordoba,Pampeana,314,6,3760450,69879,1742,296.0,7.1,8.35,0.1596,11,Noviembre
2021-11-02,Cordoba,Pampeana,317,8,3760450,70196,1750,292.3,7.1,8.43,0.2127,11,Noviembre
2021-11-03,Cordoba,Pampeana,301,5,3760450,70497,1755,292.0,6.6,8.0,0.133,11,Noviembre
2021-11-04,Cordoba,Pampeana,330,7,3760450,70827,1762,292.4,6.4,8.78,0.1861,11,Noviembre
2021-11-05,Cordoba,Pampeana,276,9,3760450,71103,1771,287.7,6.7,7.34,0.2393,11,Noviembre
2021-11-06,Cordoba,Pampeana,201,7,3760450,71304,1778,279.7,6.9,5.35,0.1861,11,Noviembre
2021-11-07,Cordoba,Pampeana,183,6,3760450,71487,1784,274.6,6.9,4.87,0.1596,11,Noviembre
2021-11-08,Cordoba,Pampeana,243,4,3760450,71730,1788,264.4,6.6,6.46,0.1064,11,Noviembre
2021-11-09,Cordoba,Pampeana,252,9,3760450,71982,1797,255.1,6.7,6.7,0.2393,11,Noviembre
2021-11-10,Cordoba,Pampeana,258,3,3760450,72240,1800,249.0,6.4,6.86,0.0798,11,Noviembre
2021-11-11,Cordoba,Pampeana,244,7,3760450,72484,1807,236.7,6.4,6.49,0.1861,11,Noviembre
2021-11-12,Cordoba,Pampeana,232,7,3760450,72716,1814,230.4,6.1,6.17,0.1861,11,Noviembre
2021-11-13,Cordoba,Pampeana,148,5,3760450,72864,1819,222.9,5.9,3.94,0.133,11,Noviembre
2021-11-14,Cordoba,Pampeana,163,5,3760450,73027,1824,220.0,5.7,4.33,0.133,11,Noviembre
2021-11-15,Cordoba,Pampeana,197,1,3760450,73224,1825,213.4,5.3,5.24,0.0266,11,Noviembre
2021-11-16,Cordoba,Pampeana,239,5,3760450,73463,1830,211.6,4.7,6.36,0.133,11,Noviembre
2021-11-17,Cordoba,Pampeana,218,6,3760450,73681,1836,205.9,5.1,5.8,0.1596,11,Noviembre
2021-11-18,Cordoba,Pampeana,180,2,3760450,73861,1838,196.7,4.4,4.79,0.0532,11,Noviembre
2021-11-19,Cordoba,Pampeana,198,4,3760450,74059,1842,191.9,4.0,5.27,0.1064,11,Noviembre
2021-11-20,Cordoba,Pampeana,128,5,3760450,74187,1847,189.0,4.0,3.4,0.133,11,Noviembre
2021-11-21,Cordoba,Pampeana,140,6,3760450,74327,1853,185.7,4.1,3.72,0.1596,11,Noviembre
2021-11-22,Cordoba,Pampeana,216,4,3760450,74543,1857,188.4,4.6,5.74,0.1064,11,Noviembre
2021-11-23,Cordoba,Pampeana,143,1,3760450,74686,1858,174.7,4.0,3.8,0.0266,11,Noviembre
2021-11-24,Cordoba,Pampeana,179,3,3760450,74865,1861,169.1,3.6,4.76,0.0798,11,Noviembre
2021-11-25,Cordoba,Pampeana,168,4,3760450,75033,1865,167.4,3.9,4.47,0.1064,11,Noviembre
2021-11-26,Cordoba,Pampeana,180,5,3760450,75213,1870,164.9,4.0,4.79,0.133,11,Noviembre
2021-11-27,Cordoba,Pampeana,115,2,3760450,75328,1872,163.0,3.6,3.06,0.0532,11,Noviembre
2021-11-28,Cordoba,Pampeana,98,8,3760450,75426,1880,157.0,3.9,2.61,0.2127,11,Noviembre
2021-11-29,Cordoba,Pampeana,144,0,3760450,75570,1880,146.7,3.3,3.83,0.0,11,Noviembre
2021-11-30,Cordoba,Pampeana,129,2,3760450,75699,1882,144.7,3.4,3.43,0.0532,11,Noviembre
2021-12-01,Cordoba,Pampeana,164,3,3760450,75863,1885,142.6,3.4,4.36,0.0798,12,Diciembre
2021-12-02,Cordoba,Pampeana,137,2,3760450,76000,1887,138.1,3.1,3.64,0.0532,12,Diciembre
2021-12-03,Cordoba,Pampeana,172,0,3760450,76172,1887,137.0,2.4,4.57,0.0,12,Diciembre
2021-12-04,Cordoba,Pampeana,88,3,3760450,76260,1890,133.1,2.6,2.34,0.0798,12,Diciembre
2021-12-05,Cordoba,Pampeana,76,3,3760450,76336,1893,130.0,1.9,2.02,0.0798,12,Diciembre
2021-12-06,Cordoba,Pampeana,87,3,3760450,76423,1896,121.9,2.3,2.31,0.0798,12,Diciembre
2021-12-07,Cordoba,Pampeana,77,3,3760450,76500,1899,114.4,2.4,2.05,0.0798,12,Diciembre
2021-12-08,Cordoba,Pampeana,78,1,3760450,76578,1900,102.1,2.1,2.07,0.0266,12,Diciembre
2021-12-09,Cordoba,Pampeana,113,0,3760450,76691,1900,98.7,1.9,3.0,0.0,12,Diciembre
2021-12-10,Cordoba,Pampeana,114,0,3760450,76805,1900,90.4,1.9,3.03,0.0,12,Diciembre
2021-12-11,Cordoba,Pampeana,47,2,3760450,76852,1902,84.6,1.7,1.25,0.0532,12,Diciembre
2021-12-12,Cordoba,Pampeana,81,2,3760450,76933,1904,85.3,1.6,2.15,0.0532,12,Diciembre
2021-12-13,Cordoba,Pampeana,83,2,3760450,77016,1906,84.7,1.4,2.21,0.0532,12,Diciembre
2021-12-14,Cordoba,Pampeana,94,3,3760450,77110,1909,87.1,1.4,2.5,0.0798,12,Diciembre
2021-12-15,Cordoba,Pampeana,121,0,3760450,77231,1909,93.3,1.3,3.22,0.0,12,Diciembre
2021-12-16,Cordoba,Pampeana,103,2,3760450,77334,1911,91.9,1.6,2.74,0.0532,12,Diciembre
2021-12-17,Cordoba,Pampeana,76,3,3760450,77410,1914,86.4,2.0,2.02,0.0798,12,Diciembre
2021-12-18,Cordoba,Pampeana,42,1,3760450,77452,1915,85.7,1.9,1.12,0.0266,12,Diciembre
2021-12-19,Cordoba,Pampeana,22,0,3760450,77474,1915,77.3,1.6,0.59,0.0,12,Diciembre
2021-12-20,Cordoba,Pampeana,59,0,3760450,77533,1915,73.9,1.3,1.57,0.0,12,Diciembre
2021-12-21,Cordoba,Pampeana,68,3,3760450,77601,1918,70.1,1.3,1.81,0.0798,12,Diciembre
2021-12-22,Cordoba,Pampeana,49,4,3760450,77650,1922,59.9,1.9,1.3,0.1064,12,Diciembre
2021-12-23,Cordoba,Pampeana,65,3,3760450,77715,1925,54.4,2.0,1.73,0.0798,12,Diciembre
2021-12-24,Cordoba,Pampeana,67,1,3760450,77782,1926,53.1,1.7,1.78,0.0266,12,Diciembre
2021-12-25,Cordoba,Pampeana,41,0,3760450,77823,1926,53.0,1.6,1.09,0.0,12,Diciembre
2021-12-26,Cordoba,Pampeana,34,1,3760450,77857,1927,54.7,1.7,0.9,0.0266,12,Diciembre
2021-12-27,Cordoba,Pampeana,64,4,3760450,77921,1931,55.4,2.3,1.7,0.1064,12,Diciembre
2021-12-28,Cordoba,Pampeana,68,2,3760450,77989,1933,55.4,2.1,1.81,0.0532,12,Diciembre
2021-12-29,Cordoba,Pampeana,34,0,3760450,78023,1933,53.3,1.6,0.9,0.0,12,Diciembre
2021-12-30,Cordoba,Pampeana,85,2,3760450,78108,1935,56.1,1.4,2.26,0.0532,12,Diciembre
2021-12-31,Cordoba,Pampeana,52,0,3760450,78160,1935,54.0,1.3,1.38,0.0,12,Diciembre
2021-01-01,Entre Rios,Pampeana,13,1,1385961,13,1,13.0,1.0,0.94,0.0722,1,Enero
2021-01-02,Entre Rios,Pampeana,15,0,1385961,28,1,14.0,0.5,1.08,0.0,1,Enero
2021-01-03,Entre Rios,Pampeana,5,0,1385961,33,1,11.0,0.3,0.36,0.0,1,Enero
2021-01-04,Entre Rios,Pampeana,5,2,1385961,38,3,9.5,0.8,0.36,0.1443,1,Enero
2021-01-05,Entre Rios,Pampeana,25,0,1385961,63,3,12.6,0.6,1.8,0.0,1,Enero
2021-01-06,Entre Rios,Pampeana,30,0,1385961,93,3,15.5,0.5,2.16,0.0,1,Enero
2021-01-07,Entre Rios,Pampeana,26,2,1385961,119,5,17.0,0.7,1.88,0.1443,1,Enero
2021-01-08,Entre Rios,Pampeana,5,0,1385961,124,5,15.9,0.6,0.36,0.0,1,Enero
2021-01-09,Entre Rios,Pampeana,12,0,1385961,136,5,15.4,0.6,0.87,0.0,1,Enero
2021-01-10,Entre Rios,Pampeana,5,0,1385961,141,5,15.4,0.6,0.36,0.0,1,Enero
2021-01-11,Entre Rios,Pampeana,41,1,1385961,182,6,20.6,0.4,2.96,0.0722,1,Enero
2021-01-12,Entre Rios,Pampeana,7,0,1385961,189,6,18.0,0.4,0.51,0.0,1,Enero
2021-01-13,Entre Rios,Pampeana,39,3,1385961,228,9,19.3,0.9,2.81,0.2165,1,Enero
2021-01-14,Entre Rios,Pampeana,35,0,1385961,263,9,20.6,0.6,2.53,0.0,1,Enero
2021-01-15,Entre Rios,Pampeana,10,0,1385961,273,9,21.3,0.6,0.72,0.0,1,Enero
2021-01-16,Entre Rios,Pampeana,5,0,1385961,278,9,20.3,0.6,0.36,0.0,1,Enero
2021-01-17,Entre Rios,Pampeana,19,0,1385961,297,9,22.3,0.6,1.37,0.0,1,Enero
2021-01-18,Entre Rios,Pampeana,11,0,1385961,308,9,18.0,0.4,0.79,0.0,1,Enero
2021-01-19,Entre Rios,Pampeana,24,0,1385961,332,9,20.4,0.4,1.73,0.0,1,Enero
2021-01-20,Entre Rios,Pampeana,16,0,1385961,348,9,17.1,0.0,1.15,0.0,1,Enero
2021-01-21,Entre Rios,Pampeana,5,0,1385961,353,9,12.9,0.0,0.36,0.0,1,Enero
2021-01-22,Entre Rios,Pampeana,5,4,1385961,358,13,12.1,0.6,0.36,0.2886,1,Enero
2021-01-23,Entre Rios,Pampeana,18,4,1385961,376,17,14.0,1.1,1.3,0.2886,1,Enero
2021-01-24,Entre Rios,Pampeana,10,0,1385961,386,17,12.7,1.1,0.72,0.0,1,Enero
2021-01-25,Entre Rios,Pampeana,15,0,1385961,401,17,13.3,1.1,1.08,0.0,1,Enero
2021-01-26,Entre Rios,Pampeana,32,0,1385961,433,17,14.4,1.1,2.31,0.0,1,Enero
2021-01-27,Entre Rios,Pampeana,39,1,1385961,472,18,17.7,1.3,2.81,0.0722,1,Enero
2021-01-28,Entre Rios,Pampeana,19,0,1385961,491,18,19.7,1.3,1.37,0.0,1,Enero
2021-01-29,Entre Rios,Pampeana,19,0,1385961,510,18,21.7,0.7,1.37,0.0,1,Enero
2021-01-30,Entre Rios,Pampeana,21,3,1385961,531,21,22.1,0.6,1.52,0.2165,1,Enero
2021-01-31,Entre Rios,Pampeana,5,0,1385961,536,21,21.4,0.6,0.36,0.0,1,Enero
2021-02-01,Entre Rios,Pampeana,27,1,1385961,563,22,23.1,0.7,1.95,0.0722,2,Febrero
2021-02-02,Entre Rios,Pampeana,31,0,1385961,594,22,23.0,0.7,2.24,0.0,2,Febrero
2021-02-03,Entre Rios,Pampeana,33,0,1385961,627,22,22.1,0.6,2.38,0.0,2,Febrero
2021-02-04,Entre Rios,Pampeana,5,0,1385961,632,22,20.1,0.6,0.36,0.0,2,Febrero
2021-02-05,Entre Rios,Pampeana,14,0,1385961,646,22,19.4,0.6,1.01,0.0,2,Febrero
2021-02-06,Entre Rios,Pampeana,9,3,1385961,655,25,17.7,0.6,0.65,0.2165,2,Febrero
2021-02-07,Entre Rios,Pampeana,18,0,1385961,673,25,19.6,0.6,1.3,0.0,2,Febrero
2021-02-08,Entre Rios,Pampeana,32,1,1385961,705,26,20.3,0.6,2.31,0.0722,2,Febrero
2021-02-09,Entre Rios,Pampeana,46,0,1385961,751,26,22.4,0.6,3.32,0.0,2,Febrero
2021-02-10,Entre Rios,Pampeana,19,1,1385961,770,27,20.4,0.7,1.37,0.0722,2,Febrero
2021-02-11,Entre Rios,Pampeana,20,0,1385961,790,27,22.6,0.7,1.44,0.0,2,Febrero
2021-02-12,Entre Rios,Pampeana,42,2,1385961,832,29,26.6,1.0,3.03,0.1443,2,Febrero
2021-02-13,Entre Rios,Pampeana,22,0,1385961,854,29,28.4,0.6,1.59,0.0,2,Febrero
2021-02-14,Entre Rios,Pampeana,31,3,1385961,885,32,30.3,1.0,2.24,0.2165,2,Febrero
2021-02-15,Entre Rios,Pampeana,32,0,1385961,917,32,30.3,0.9,2.31,0.0,2,Febrero
2021-02-16,Entre Rios,Pampeana,14,0,1385961,931,32,25.7,0.9,1.01,0.0,2,Febrero
2021-02-17,Entre Rios,Pampeana,12,2,1385961,943,34,24.7,1.0,0.87,0.1443,2,Febrero
2021-02-18,Entre Rios,Pampeana,10,0,1385961,953,34,23.3,1.0,0.72,0.0,2,Febrero
2021-02-19,Entre Rios,Pampeana,40,0,1385961,993,34,23.0,0.7,2.89,0.0,2,Febrero
2021-02-20,Entre Rios,Pampeana,34,1,1385961,1027,35,24.7,0.9,2.45,0.0722,2,Febrero
2021-02-21,Entre Rios,Pampeana,41,2,1385961,1068,37,26.1,0.7,2.96,0.1443,2,Febrero
2021-02-22,Entre Rios,Pampeana,46,3,1385961,1114,40,28.1,1.1,3.32,0.2165,2,Febrero
2021-02-23,Entre Rios,Pampeana,51,0,1385961,1165,40,33.4,1.1,3.68,0.0,2,Febrero
2021-02-24,Entre Rios,Pampeana,29,1,1385961,1194,41,35.9,1.0,2.09,0.0722,2,Febrero
2021-02-25,Entre Rios,Pampeana,22,1,1385961,1216,42,37.6,1.1,1.59,0.0722,2,Febrero
2021-02-26,Entre Rios,Pampeana,51,4,1385961,1267,46,39.1,1.7,3.68,0.2886,2,Febrero
2021-02-27,Entre Rios,Pampeana,32,0,1385961,1299,46,38.9,1.6,2.31,0.0,2,Febrero
2021-02-28,Entre Rios,Pampeana,30,0,1385961,1329,46,37.3,1.3,2.16,0.0,2,Febrero
2021-03-01,Entre Rios,Pampeana,49,0,1385961,1378,46,37.7,0.9,3.54,0.0,3,Marzo
